Crosswalk,CurbRamp,NoCurbRamp,NoSidewalk,Obstacle,Other,Signal,SurfaceProblem,lat,lon
0,1,0,0,0,0,0,0,41.773975,-88.14858
0,2,0,0,0,0,0,0,41.773983,-88.14224
1,0,0,0,0,0,0,0,41.773983,-88.143654
0,2,0,0,0,0,0,0,41.773983,-88.14938
0,1,0,0,0,0,0,0,41.77399,-88.1453
0,2,0,0,0,0,0,0,41.77399,-88.14246
0,1,0,0,0,0,0,0,41.77399,-88.14604
0,0,0,0,0,0,0,4,41.77399,-87.615555
1,0,0,0,0,0,0,0,41.77399,-88.149506
0,2,0,0,0,0,0,0,41.77399,-88.14503
0,2,0,0,0,0,0,0,41.773994,-88.149605
1,0,0,0,0,0,0,0,41.773994,-88.14383
0,0,0,0,0,0,0,2,41.774,-87.59307
0,0,0,0,4,0,0,0,41.774002,-88.14787
1,0,0,0,0,0,0,0,41.774002,-88.14615
0,2,0,0,0,0,0,0,41.774002,-88.14241
0,4,0,0,0,0,0,0,41.77401,-88.14626
1,0,0,0,0,0,0,0,41.77401,-88.14236
0,2,0,0,0,0,0,0,41.77401,-88.143654
0,1,0,0,0,0,0,0,41.77401,-88.14712
0,2,0,0,0,0,0,0,41.77401,-88.145
0,2,0,0,0,0,0,0,41.77401,-88.142296
0,2,0,0,0,0,0,0,41.774017,-88.14383
1,0,0,0,0,0,0,0,41.774017,-88.14502
0,2,0,0,0,0,0,0,41.77402,-88.14369
0,2,0,0,0,0,0,0,41.77402,-88.142365
1,0,0,0,0,0,0,0,41.774025,-88.14861
0,3,0,0,0,0,0,0,41.774025,-88.14774
1,0,0,0,0,0,0,0,41.77403,-88.145294
0,1,0,0,0,0,0,0,41.77403,-88.14789
0,2,0,0,0,0,0,0,41.77403,-88.143875
0,1,0,0,0,0,0,0,41.774036,-88.14603
0,2,0,0,0,0,0,0,41.77404,-88.14368
0,1,0,0,0,0,0,0,41.774044,-88.14441
1,0,0,0,0,0,0,0,41.77405,-88.14603
0,0,0,0,1,0,0,0,41.77405,-88.14865
0,0,0,0,0,0,0,1,41.77405,-88.14384
0,2,0,0,0,0,0,0,41.774055,-88.14602
0,2,0,0,0,0,0,0,41.774055,-88.145035
1,0,0,0,0,0,0,0,41.77406,-88.1496
0,1,0,0,0,0,0,0,41.774063,-88.145294
0,1,0,0,0,0,0,0,41.774063,-88.14446
0,1,0,0,0,0,0,0,41.77407,-88.1444
0,2,0,0,0,0,0,0,41.774082,-88.1451
0,0,0,0,0,0,0,4,41.774082,-87.59133
0,1,0,0,0,0,0,0,41.77409,-88.147934
0,2,0,0,0,0,0,0,41.77409,-88.146034
0,1,0,0,0,0,0,0,41.774094,-88.14523
0,1,0,0,0,0,0,0,41.774094,-88.14515
1,0,0,0,0,0,0,0,41.774124,-88.14949
0,1,0,0,0,0,0,0,41.774124,-88.1477
0,0,0,0,0,0,0,1,41.774128,-87.59104
0,0,0,3,0,0,0,0,41.774128,-87.59115
0,0,0,4,0,0,0,0,41.77413,-87.59128
0,0,0,0,0,0,0,4,41.774136,-87.59063
0,2,0,0,0,0,0,0,41.77414,-88.14787
0,0,0,0,0,0,0,2,41.77414,-87.59054
0,1,0,0,0,0,0,0,41.774143,-87.58887
0,0,0,0,0,0,0,5,41.774147,-87.58849
0,0,0,0,0,0,0,2,41.774147,-87.58789
0,1,0,0,0,0,0,0,41.77415,-88.14522
0,0,0,0,0,0,0,2,41.77415,-87.589935
1,0,0,0,0,0,0,0,41.774155,-87.58881
0,1,0,0,0,0,0,0,41.774155,-87.58877
0,0,0,0,0,0,0,2,41.774155,-87.58772
0,1,0,0,0,0,0,0,41.774185,-87.5913
0,1,0,0,0,0,0,0,41.774185,-87.588905
0,1,0,0,0,0,0,0,41.774185,-87.58874
0,0,0,0,4,0,0,0,41.774193,-88.14788
0,0,0,0,0,0,0,2,41.774197,-87.59308
0,1,0,0,0,0,0,0,41.7742,-87.58643
0,0,0,0,0,0,0,3,41.774204,-87.586044
0,0,0,0,4,0,0,0,41.774208,-88.14772
0,1,0,0,0,0,0,0,41.77422,-87.5913
0,0,5,0,0,0,0,0,41.77423,-88.143814
1,0,0,0,0,0,0,0,41.77423,-87.5889
1,0,0,0,0,0,0,0,41.774235,-87.58874
1,0,0,0,0,0,0,0,41.774254,-87.58643
0,1,0,0,0,0,0,0,41.774273,-87.588905
0,1,0,0,0,0,0,0,41.774277,-87.588745
0,0,0,0,4,0,0,0,41.774277,-88.14767
0,0,0,4,0,0,0,0,41.77429,-87.59124
0,0,0,0,0,0,0,5,41.774292,-87.59038
0,0,0,0,0,0,0,3,41.774292,-87.58913
0,0,0,0,0,0,0,2,41.7743,-87.589584
0,0,0,4,0,0,0,0,41.7743,-87.59054
0,0,0,0,0,0,0,4,41.7743,-87.58946
0,0,0,0,0,0,0,4,41.7743,-87.58935
0,0,0,0,0,0,0,3,41.774303,-87.58985
0,0,0,0,0,0,0,3,41.774303,-87.5897
0,2,0,0,0,0,0,0,41.77431,-87.58641
0,1,0,0,0,0,0,0,41.77431,-87.58887
1,0,0,0,0,0,0,0,41.774315,-87.58882
0,1,0,0,0,0,0,0,41.774315,-87.58877
0,0,0,0,2,0,0,0,41.77432,-87.58936
0,0,0,5,0,0,0,0,41.774323,-87.58868
0,0,0,0,0,0,0,2,41.774326,-87.58804
0,0,0,5,0,0,0,0,41.77433,-87.58818
0,1,0,0,0,0,0,0,41.77433,-88.14529
0,0,0,0,0,0,0,3,41.774334,-87.587906
0,0,0,0,0,0,0,5,41.774338,-87.58774
0,0,0,0,0,0,0,4,41.774338,-87.58756
0,0,0,0,0,0,0,5,41.774338,-87.58747
0,0,0,5,0,0,0,0,41.77434,-87.58738
0,0,0,5,0,0,0,0,41.77434,-87.587006
0,0,0,0,0,0,0,4,41.77436,-87.59128
0,0,0,0,0,0,0,4,41.774433,-87.591255
0,0,0,0,0,0,0,2,41.774494,-87.58605
0,0,0,0,0,0,0,3,41.77451,-88.14601
0,1,0,0,0,0,0,0,41.774525,-88.14529
0,0,0,0,2,0,0,0,41.774532,-87.6035
0,0,0,0,0,0,0,2,41.774536,-87.59123
0,1,0,0,0,0,0,0,41.77459,-88.14941
1,0,0,0,0,0,0,0,41.774597,-88.14947
0,1,0,0,0,0,0,0,41.7746,-88.14952
0,1,0,0,0,0,0,0,41.77461,-88.14378
0,0,0,0,0,0,0,2,41.774612,-87.615585
0,0,0,0,0,0,0,1,41.77464,-88.14934
0,0,0,0,0,0,0,3,41.77464,-87.58607
0,1,0,0,0,0,0,0,41.77465,-88.143616
0,0,0,0,5,0,0,0,41.77466,-88.14599
0,1,0,0,0,0,0,0,41.774715,-88.14363
0,0,0,5,0,0,0,0,41.77472,-87.6154
0,0,0,0,0,0,0,3,41.774727,-87.61474
0,0,0,0,0,0,0,3,41.77473,-87.614525
0,0,0,0,0,0,0,3,41.77473,-87.748634
1,0,0,0,0,0,0,0,41.774734,-87.614296
0,0,0,0,3,0,0,0,41.774734,-87.74802
0,0,0,0,0,0,0,4,41.77474,-87.61465
0,1,0,0,0,0,0,0,41.774742,-87.61437
0,0,0,3,0,0,0,0,41.774742,-87.61493
0,1,0,0,0,0,0,0,41.77475,-87.61423
0,0,0,0,0,0,0,2,41.77475,-87.61354
0,0,0,0,0,0,0,2,41.77475,-87.612
0,2,0,0,0,0,0,0,41.774754,-87.61541
1,0,0,0,0,0,0,0,41.774754,-87.6131
0,0,0,0,5,0,0,0,41.774754,-87.61361
0,0,0,0,0,0,0,4,41.774754,-87.61344
0,1,0,0,0,0,0,0,41.774757,-87.61316
0,1,0,0,0,0,0,0,41.77476,-87.614395
0,1,0,0,0,0,0,0,41.77476,-87.61303
0,0,0,0,0,0,0,2,41.774765,-87.58606
0,2,0,0,0,0,0,0,41.774765,-87.6142
0,0,0,0,0,0,0,4,41.774776,-87.61215
0,1,0,0,0,0,0,0,41.774776,-87.611855
0,2,0,0,0,0,0,0,41.77478,-87.61194
0,1,0,0,0,0,0,0,41.77478,-87.6132
2,0,0,0,0,0,0,0,41.77478,-87.6119
0,0,0,0,0,0,0,2,41.774784,-87.61245
0,2,0,0,0,0,0,0,41.774788,-87.613
1,0,0,0,0,0,0,0,41.77479,-87.61068
0,2,0,0,0,0,0,0,41.77479,-87.61074
0,1,0,0,0,0,0,0,41.7748,-88.13942
0,2,0,0,0,0,0,0,41.7748,-87.61061
0,0,0,0,0,0,0,2,41.774807,-88.14597
0,1,0,0,0,0,0,0,41.774807,-88.14362
1,0,0,0,0,0,0,0,41.77481,-87.6154
0,2,0,0,0,0,0,0,41.77481,-87.612
0,0,0,0,0,0,0,4,41.77481,-88.14024
0,1,0,0,0,0,0,0,41.77481,-87.6118
0,2,0,0,0,0,0,0,41.774815,-87.609535
0,2,0,0,0,0,0,0,41.77482,-87.60939
1,0,0,0,0,0,0,0,41.77482,-87.61441
1,0,0,0,0,0,0,0,41.77482,-87.61418
2,0,0,0,0,0,0,0,41.774826,-87.60946
1,0,0,0,0,0,0,0,41.77483,-87.61299
0,3,0,0,0,0,0,0,41.77483,-87.61082
0,2,0,0,0,0,0,0,41.774834,-88.14084
1,0,0,0,0,0,0,0,41.774837,-88.14091
0,1,0,0,0,0,0,0,41.774837,-88.13936
1,0,0,0,0,0,0,0,41.774837,-87.613205
0,0,0,0,0,0,0,5,41.77484,-87.588745
0,3,0,0,0,0,0,0,41.77484,-87.60821
0,2,0,0,0,0,0,0,41.77485,-88.14095
0,2,0,0,0,0,0,0,41.77485,-88.139595
2,0,0,0,0,0,0,0,41.77485,-87.61201
0,2,0,0,0,0,0,0,41.77485,-87.609566
0,1,0,0,0,0,0,0,41.774853,-87.61559
2,0,0,0,0,0,0,0,41.774853,-87.6118
0,2,0,0,0,0,0,0,41.774857,-87.60713
0,1,0,0,0,0,0,0,41.774857,-87.6154
0,0,0,0,0,0,0,3,41.774857,-88.141624
0,2,0,0,0,0,0,0,41.774857,-87.609344
0,1,0,0,0,0,0,0,41.77486,-87.61058
2,0,0,0,0,0,0,0,41.774864,-87.60707
1,0,0,0,0,0,0,0,41.774868,-87.61056
0,1,0,0,0,0,0,0,41.774868,-87.6083
0,1,0,0,0,0,0,0,41.774868,-88.14159
0,1,0,0,0,0,0,0,41.774868,-87.614204
3,0,0,0,0,0,0,0,41.77487,-87.60829
0,2,0,0,0,0,0,0,41.77487,-87.60701
2,0,0,0,0,0,0,0,41.77487,-87.61557
1,0,0,0,0,0,0,0,41.77487,-87.6108
0,1,0,0,0,0,0,0,41.77487,-87.60837
0,3,0,0,0,0,0,0,41.77487,-87.608154
0,0,0,0,0,0,0,2,41.77487,-87.60643
0,0,0,0,0,0,0,2,41.774876,-87.61497
0,1,0,0,0,0,0,0,41.774876,-87.61438
0,1,0,0,0,0,0,0,41.77488,-88.14226
0,0,0,0,4,0,0,0,41.77488,-87.58646
0,1,0,0,0,0,0,0,41.774883,-87.613
0,1,0,0,0,0,0,0,41.774883,-87.61423
1,0,0,0,0,0,0,0,41.774883,-88.142296
0,1,0,0,0,0,0,0,41.774883,-88.14234
1,0,0,0,0,0,0,0,41.774887,-87.614296
0,2,0,0,0,0,0,0,41.774887,-88.14078
0,1,0,0,0,0,0,0,41.77489,-87.60463
0,1,0,0,0,0,0,0,41.77489,-87.6132
0,1,0,0,0,0,0,0,41.77489,-88.14367
0,1,0,0,0,0,0,0,41.77489,-88.14228
0,1,0,0,0,0,0,0,41.77489,-88.140976
0,0,0,0,0,0,0,2,41.77489,-87.61368
0,1,0,0,0,0,0,0,41.77489,-87.61181
0,2,0,0,0,0,0,0,41.77489,-87.60718
0,1,0,0,0,0,0,0,41.774895,-87.612
0,1,0,0,0,0,0,0,41.774895,-87.60696
1,0,0,0,0,0,0,0,41.774895,-87.60458
0,0,0,0,0,0,0,4,41.774895,-87.58894
2,0,0,0,0,0,0,0,41.7749,-87.60957
0,1,0,0,0,0,0,0,41.774902,-87.615585
2,0,0,0,0,0,0,0,41.774902,-87.609344
0,1,0,0,0,0,0,0,41.774902,-87.603424
0,1,0,0,0,0,0,0,41.77491,-87.603325
0,1,0,0,0,0,0,0,41.77491,-87.61304
1,0,0,0,0,0,0,0,41.77491,-87.6131
1,0,0,0,0,0,0,0,41.77491,-88.14369
0,1,0,0,0,0,0,0,41.77491,-87.61316
0,0,0,0,0,0,0,2,41.77491,-87.61347
0,0,0,0,0,0,0,3,41.77491,-87.60618
2,0,0,0,0,0,0,0,41.774914,-87.60337
0,1,0,0,0,0,0,0,41.774914,-87.60455
1,0,0,0,0,0,0,0,41.774914,-87.608154
0,1,0,0,0,0,0,0,41.774914,-87.60599
0,1,0,0,0,0,0,0,41.774918,-88.14363
1,0,0,0,0,0,0,0,41.774918,-88.140976
0,2,0,0,0,0,0,0,41.774918,-88.14375
0,2,0,0,0,0,0,0,41.774918,-88.14219
1,0,0,0,0,0,0,0,41.774918,-87.608376
0,0,0,0,0,0,0,2,41.774918,-87.60284
0,0,0,0,0,0,0,2,41.77492,-87.612526
0,1,0,0,0,0,0,0,41.774925,-88.142395
0,3,0,0,0,0,0,0,41.774925,-87.61081
0,1,0,0,0,0,0,0,41.77493,-87.60566
0,1,0,0,0,0,0,0,41.77493,-87.604706
0,1,0,0,0,0,0,0,41.77493,-87.61055
0,1,0,0,0,0,0,0,41.774933,-87.61196
0,1,0,0,0,0,0,0,41.774933,-88.145035
0,2,0,0,0,0,0,0,41.774933,-87.60222
0,1,0,0,0,0,0,0,41.774937,-87.61185
0,1,0,0,0,0,0,0,41.774937,-88.14374
2,0,0,0,0,0,0,0,41.774937,-87.61191
0,1,0,0,0,0,0,0,41.774937,-87.60211
1,0,0,0,0,0,0,0,41.774937,-87.59974
1,0,0,0,0,0,0,0,41.77494,-87.60217
0,1,0,0,0,0,0,0,41.77494,-87.615425
0,1,0,0,0,0,0,0,41.77494,-87.601006
0,1,0,0,0,0,0,0,41.77494,-88.143555
0,1,0,0,0,0,0,0,41.77494,-87.60956
1,0,0,0,0,0,0,0,41.77494,-87.607185
0,1,0,0,0,0,0,0,41.77494,-87.60348
0,2,0,0,0,0,0,0,41.77494,-87.60327
2,0,0,0,0,0,0,0,41.77494,-87.600945
0,1,0,0,0,0,0,0,41.77494,-87.59975
1,0,0,0,0,0,0,0,41.774944,-87.606964
0,1,0,0,0,0,0,0,41.774944,-87.59969
1,0,0,0,0,0,0,0,41.774944,-87.615524
0,1,0,0,0,0,0,0,41.774944,-87.60449
0,1,0,0,0,0,0,0,41.774944,-87.60089
0,0,0,0,0,0,0,3,41.77495,-87.588745
0,2,0,0,0,0,0,0,41.77495,-87.60935
0,1,0,0,0,0,0,0,41.77495,-88.143654
0,1,0,0,0,0,0,0,41.77495,-88.1436
0,1,0,0,0,0,0,0,41.774952,-87.61559
0,1,0,0,0,0,0,0,41.774952,-88.143814
1,0,0,0,0,0,0,0,41.774952,-88.14512
0,2,0,0,0,0,0,0,41.774952,-88.14379
0,2,0,0,0,0,0,0,41.774956,-88.14506
0,1,0,0,0,0,0,0,41.77496,-87.60227
1,0,0,0,0,0,0,0,41.77496,-87.61069
0,1,0,0,0,0,0,0,41.77496,-87.60206
1,0,0,0,0,0,0,0,41.774963,-87.6058
0,1,0,0,0,0,0,0,41.774963,-87.61062
1,0,0,0,0,0,0,0,41.774963,-87.598526
0,1,0,0,0,0,0,0,41.774967,-87.60953
0,1,0,0,0,0,0,0,41.774967,-88.14076
0,1,0,0,0,0,0,0,41.774967,-87.59846
1,0,0,0,0,0,0,0,41.77497,-87.60471
0,2,0,0,0,0,0,0,41.77497,-87.60816
0,2,0,0,0,0,0,0,41.77497,-87.608376
1,0,0,0,0,0,0,0,41.77497,-87.60449
0,1,0,0,0,0,0,0,41.77497,-88.14519
1,0,0,0,0,0,0,0,41.77497,-88.1422
0,1,0,0,0,0,0,0,41.77497,-87.59857
0,1,0,0,0,0,0,0,41.774975,-87.597244
0,1,0,0,0,0,0,0,41.774975,-88.14524
1,0,0,0,0,0,0,0,41.774975,-88.14238
0,1,0,0,0,0,0,0,41.774975,-87.601074
0,2,0,0,0,0,0,0,41.77498,-87.6094
0,2,0,0,0,0,0,0,41.77498,-88.14603
0,1,0,0,0,0,0,0,41.77498,-87.59736
0,1,0,0,0,0,0,0,41.77498,-88.141
1,0,0,0,0,0,0,0,41.77498,-87.60327
0,1,0,0,0,0,0,0,41.77498,-87.60575
1,0,0,0,0,0,0,0,41.77498,-87.597305
0,1,0,0,0,0,0,0,41.774982,-87.60588
0,2,0,0,0,0,0,0,41.774982,-88.14618
0,1,0,0,0,0,0,0,41.774982,-88.14497
0,1,0,0,0,0,0,0,41.774982,-87.59964
0,0,0,0,0,0,0,3,41.774982,-87.597984
2,0,0,0,0,0,0,0,41.774986,-87.60946
0,2,0,0,0,0,0,0,41.774986,-87.607185
0,3,0,0,0,0,0,0,41.774986,-88.139404
1,0,0,0,0,0,0,0,41.774986,-87.605965
1,0,0,0,0,0,0,0,41.774986,-87.603485
0,1,0,0,0,0,0,0,41.774986,-87.600845
0,1,0,0,0,0,0,0,41.77499,-87.59602
1,0,0,0,0,0,0,0,41.77499,-87.6057
0,1,0,0,0,0,0,0,41.774994,-87.606964
0,1,0,0,0,0,0,0,41.774994,-87.60591
0,1,0,0,0,0,0,0,41.774994,-87.59842
1,0,0,0,0,0,0,0,41.774994,-88.1436
2,0,0,0,0,0,0,0,41.774994,-88.1409
1,0,0,0,0,0,0,0,41.774994,-87.596085
0,1,0,0,0,0,0,0,41.774998,-87.605705
0,2,0,0,0,0,0,0,41.774998,-87.596146
0,2,0,0,0,0,0,0,41.774998,-88.14091
0,1,0,0,0,0,0,0,41.774998,-88.14506
0,1,0,0,0,0,0,0,41.774998,-88.14223
1,0,0,0,0,0,0,0,41.774998,-87.59453
0,1,0,0,0,0,0,0,41.775,-87.59986
0,0,0,0,0,0,0,4,41.775,-87.61542
1,0,0,0,0,0,0,0,41.775,-87.60228
1,0,0,0,0,0,0,0,41.775,-87.60205
0,1,0,0,0,0,0,0,41.775,-87.5974
0,1,0,0,0,0,0,0,41.775,-87.594574
0,1,0,0,0,0,0,0,41.775,-87.594475
1,0,0,0,0,0,0,0,41.775005,-87.601074
1,0,0,0,0,0,0,0,41.77501,-88.14379
1,0,0,0,0,0,0,0,41.77501,-87.600845
0,2,0,0,0,0,0,0,41.77501,-88.14081
0,2,0,0,0,0,0,0,41.77501,-87.60832
1,0,0,0,0,0,0,0,41.77501,-87.59987
0,1,0,0,0,0,0,0,41.77501,-87.598625
0,1,0,0,0,0,0,0,41.77501,-87.59618
0,2,0,0,0,0,0,0,41.775013,-87.60822
0,2,0,0,0,0,0,0,41.775013,-87.59599
0,1,0,0,0,0,0,0,41.775013,-88.145195
0,1,0,0,0,0,0,0,41.775017,-87.6047
0,2,0,0,0,0,0,0,41.775017,-87.60713
1,0,0,0,0,0,0,0,41.775017,-87.60707
0,1,0,0,0,0,0,0,41.775017,-88.14503
0,1,0,0,0,0,0,0,41.775017,-87.59302
0,1,0,0,0,0,0,0,41.775017,-87.592896
0,2,0,0,0,0,0,0,41.77502,-87.59718
0,2,0,0,0,0,0,0,41.77502,-88.14224
0,1,0,0,0,0,0,0,41.77502,-88.14524
0,1,0,0,0,0,0,0,41.77502,-87.60449
0,1,0,0,0,0,0,0,41.77502,-88.141556
0,1,0,0,0,0,0,0,41.77502,-87.59466
0,2,0,0,0,0,0,0,41.775024,-87.60701
1,0,0,0,0,0,0,0,41.775024,-87.599625
0,1,0,0,0,0,0,0,41.775024,-88.14766
1,0,0,0,0,0,0,0,41.775024,-88.142265
0,1,0,0,0,0,0,0,41.775024,-87.60596
0,1,0,0,0,0,0,0,41.775024,-87.605675
0,0,0,0,0,0,0,3,41.775024,-87.58891
0,0,0,3,0,0,0,0,41.77503,-87.58876
0,1,0,0,0,0,0,0,41.77503,-88.14786
0,1,0,0,0,0,0,0,41.775032,-88.14694
0,2,0,0,0,0,0,0,41.775032,-88.14228
1,0,0,0,0,0,0,0,41.775032,-87.598625
0,1,0,0,0,0,0,0,41.775032,-88.146484
0,1,0,0,0,0,0,0,41.775032,-88.14162
1,0,0,0,0,0,0,0,41.775032,-87.59296
0,1,0,0,0,0,0,0,41.775032,-87.592834
0,0,0,0,0,0,0,2,41.775032,-87.5918
0,1,0,0,0,0,0,0,41.775036,-87.60329
2,0,0,0,0,0,0,0,41.775036,-87.60826
1,0,0,0,0,0,0,0,41.775036,-88.1452
1,0,0,0,0,0,0,0,41.775036,-88.147766
0,1,0,0,0,0,0,0,41.775036,-88.142395
0,1,0,0,0,0,0,0,41.775036,-87.60348
1,0,0,0,0,0,0,0,41.775036,-87.59841
0,2,0,0,0,0,0,0,41.77504,-88.14235
0,1,0,0,0,0,0,0,41.77504,-88.14706
1,0,0,0,0,0,0,0,41.77504,-88.14499
1,0,0,0,0,0,0,0,41.77504,-87.60579
0,1,0,0,0,0,0,0,41.77504,-87.604546
0,1,0,0,0,0,0,0,41.775043,-88.14764
0,1,0,0,0,0,0,0,41.775047,-87.604645
1,0,0,0,0,0,0,0,41.775047,-87.597176
1,0,0,0,0,0,0,0,41.775047,-87.59117
0,2,0,0,0,0,0,0,41.775047,-87.591125
0,1,0,0,0,0,0,0,41.77505,-87.60227
0,1,0,0,0,0,0,0,41.77505,-87.59124
0,1,0,0,0,0,0,0,41.77505,-87.59308
0,1,0,0,0,0,0,0,41.77505,-87.60206
1,0,0,0,0,0,0,0,41.77505,-87.5974
0,1,0,0,0,0,0,0,41.77505,-88.14785
0,2,0,0,0,0,0,0,41.77505,-88.14359
1,0,0,0,0,0,0,0,41.77505,-87.60459
0,1,0,0,0,0,0,0,41.77505,-87.59442
0,1,0,0,0,0,0,0,41.775055,-87.605705
1,0,0,0,0,0,0,0,41.775055,-87.596146
0,1,0,0,0,0,0,0,41.775055,-87.60592
0,2,0,0,0,0,0,0,41.775055,-88.14236
0,2,0,0,0,0,0,0,41.775055,-88.14224
0,1,0,0,0,0,0,0,41.775055,-88.14379
0,1,0,0,0,0,0,0,41.77506,-87.60106
0,1,0,0,0,0,0,0,41.77506,-87.60084
2,0,0,0,0,0,0,0,41.77506,-87.59598
0,1,0,0,0,0,0,0,41.775066,-88.14787
1,0,0,0,0,0,0,0,41.775066,-87.59466
1,0,0,0,0,0,0,0,41.775066,-88.14945
0,0,0,0,0,0,0,3,41.775066,-87.60392
0,1,0,0,0,0,0,0,41.775066,-87.60343
0,1,0,0,0,0,0,0,41.77507,-87.60332
1,0,0,0,0,0,0,0,41.77507,-87.60217
1,0,0,0,0,0,0,0,41.77507,-87.58885
0,1,0,0,0,0,0,0,41.77507,-87.5888
0,0,0,0,0,0,0,2,41.77507,-87.614204
0,2,0,0,0,0,0,0,41.77507,-88.14936
0,0,0,0,2,0,0,0,41.77507,-87.61561
1,0,0,0,0,0,0,0,41.77507,-87.59441
0,1,0,0,0,0,0,0,41.775074,-87.602196
1,0,0,0,0,0,0,0,41.775074,-87.603386
0,2,0,0,0,0,0,0,41.775074,-88.14363
1,0,0,0,0,0,0,0,41.775074,-88.14649
0,1,0,0,0,0,0,0,41.775074,-87.59983
0,1,0,0,0,0,0,0,41.775074,-87.59963
1,0,0,0,0,0,0,0,41.775074,-87.59309
0,1,0,0,0,0,0,0,41.775074,-87.592285
1,0,0,0,0,0,0,0,41.775078,-88.143684
0,1,0,0,0,0,0,0,41.77508,-87.602104
0,2,0,0,0,0,0,0,41.77508,-88.14375
1,0,0,0,0,0,0,0,41.77508,-87.592834
0,1,0,0,0,0,0,0,41.775085,-87.59841
0,1,0,0,0,0,0,0,41.775085,-87.59862
0,2,0,0,0,0,0,0,41.775085,-87.58889
0,2,0,0,0,0,0,0,41.77509,-87.60099
2,0,0,0,0,0,0,0,41.77509,-87.58631
0,1,0,0,0,0,0,0,41.77509,-88.145
0,2,0,0,0,0,0,0,41.77509,-88.14951
0,1,0,0,0,0,0,0,41.77509,-87.6009
0,1,0,0,0,0,0,0,41.77509,-87.58611
0,2,0,0,0,0,0,0,41.775093,-88.14521
3,0,0,0,0,0,0,0,41.775097,-87.58625
0,1,0,0,0,0,0,0,41.775097,-87.599785
0,1,0,0,0,0,0,0,41.775097,-88.14497
1,0,0,0,0,0,0,0,41.775097,-87.599724
0,1,0,0,0,0,0,0,41.775097,-87.58615
0,1,0,0,0,0,0,0,41.7751,-87.597404
0,0,0,0,3,0,0,0,41.7751,-88.145
2,0,0,0,0,0,0,0,41.7751,-87.600945
0,1,0,0,0,0,0,0,41.7751,-87.59618
0,1,0,0,0,0,0,0,41.7751,-87.59598
0,0,0,0,0,0,0,3,41.7751,-88.14213
0,1,0,0,0,0,0,0,41.775105,-87.5972
0,1,0,0,0,0,0,0,41.775105,-87.58643
0,1,0,0,0,0,0,0,41.775105,-87.59967
2,0,0,0,0,0,0,0,41.775105,-87.592255
0,2,0,0,0,0,0,0,41.77511,-87.58891
1,0,0,0,0,0,0,0,41.77511,-88.145096
1,0,0,0,0,0,0,0,41.77511,-87.5973
0,1,0,0,0,0,0,0,41.775112,-88.14525
0,1,0,0,0,0,0,0,41.775112,-87.598564
0,1,0,0,0,0,0,0,41.775112,-87.598465
0,1,0,0,0,0,0,0,41.775116,-87.59602
0,1,0,0,0,0,0,0,41.775116,-88.14519
0,2,0,0,0,0,0,0,41.775116,-87.59466
1,0,0,0,0,0,0,0,41.775116,-87.59851
0,2,0,0,0,0,0,0,41.775116,-87.59726
0,1,0,0,0,0,0,0,41.775116,-87.594406
0,1,0,0,0,0,0,0,41.775116,-87.59226
1,0,0,0,0,0,0,0,41.77512,-88.14761
0,1,0,0,0,0,0,0,41.775124,-87.59308
0,1,0,0,0,0,0,0,41.775124,-88.14519
0,1,0,0,0,0,0,0,41.775124,-87.592834
1,0,0,0,0,0,0,0,41.775124,-88.15113
0,2,0,0,0,0,0,0,41.775124,-88.15108
0,1,0,0,0,0,0,0,41.775127,-87.59613
0,1,0,0,0,0,0,0,41.775127,-87.58608
0,1,0,0,0,0,0,0,41.775127,-88.1465
0,1,0,0,0,0,0,0,41.775127,-88.14631
0,2,0,0,0,0,0,0,41.775127,-88.145004
1,0,0,0,0,0,0,0,41.77513,-87.59609
0,1,0,0,0,0,0,0,41.77513,-87.59736
0,1,0,0,0,0,0,0,41.77513,-87.58645
0,1,0,0,0,0,0,0,41.775135,-88.15118
0,2,0,0,0,0,0,0,41.775135,-87.594475
1,0,0,0,0,0,0,0,41.775135,-88.14785
0,2,0,0,0,0,0,0,41.77514,-87.58637
0,1,0,0,0,0,0,0,41.77514,-88.145
1,0,0,0,0,0,0,0,41.77514,-88.14639
0,2,0,0,0,0,0,0,41.77514,-87.59459
0,1,0,0,0,0,0,0,41.775143,-88.146454
1,0,0,0,0,0,0,0,41.775143,-87.594536
0,1,0,0,0,0,0,0,41.775143,-87.59301
0,1,0,0,0,0,0,0,41.775143,-87.59288
0,1,0,0,0,0,0,0,41.775146,-88.14761
0,0,2,0,0,0,0,0,41.775146,-88.14647
1,0,0,0,0,0,0,0,41.775146,-87.59295
0,2,0,0,0,0,0,0,41.77515,-88.15103
0,1,0,0,0,0,0,0,41.775154,-88.146324
1,0,0,0,0,0,0,0,41.775158,-87.588875
0,2,0,0,0,0,0,0,41.77516,-88.14645
0,1,0,0,0,0,0,0,41.775166,-87.59216
0,1,0,0,0,0,0,0,41.77517,-88.15126
1,0,0,0,0,0,0,0,41.77517,-88.14932
2,0,0,0,0,0,0,0,41.775173,-87.58608
0,2,0,0,0,0,0,0,41.775177,-88.14764
2,0,0,0,0,0,0,0,41.775177,-87.59211
0,1,0,0,0,0,0,0,41.775177,-87.59207
1,0,0,0,0,0,0,0,41.77518,-87.58645
0,0,0,0,0,0,0,2,41.77518,-87.591576
0,1,0,0,0,0,0,0,41.77519,-87.58878
0,1,0,0,0,0,0,0,41.775196,-88.14784
